date,Unnamed: 0,site,code,co,nox,no2,no,o3,so2,pm10,pm2.5,v10,v2.5,nv10,nv2.5,ws,wd,air_temp,latitude,longitude,site_type
2023-06-22 00:00:00,922825,Birmingham A4540 Roadside,BIRR,,53.3492,47.69207,3.68949,4.98925,,12.075,7.594,,,,,1.4,279.7,12.5,52.476145,-1.874978,Urban Traffic
2023-06-22 01:00:00,922826,Birmingham A4540 Roadside,BIRR,,46.01455,37.70345,5.42036,15.89908,,10.775,6.792,,,,,1.5,293.1,12.0,52.476145,-1.874978,Urban Traffic
2023-06-22 02:00:00,922827,Birmingham A4540 Roadside,BIRR,,29.94405,18.99646,7.13984,39.31529,,10.75,5.283,,,,,1.0,310.3,11.2,52.476145,-1.874978,Urban Traffic
2023-06-22 03:00:00,922828,Birmingham A4540 Roadside,BIRR,,38.29933,24.88983,8.74545,28.43873,,12.0,5.684,,,,,1.6,326.0,11.7,52.476145,-1.874978,Urban Traffic
2023-06-22 04:00:00,922829,Birmingham A4540 Roadside,BIRR,,51.42904,29.3767,14.38216,19.70754,,16.675,7.618,,,,,1.5,332.1,11.4,52.476145,-1.874978,Urban Traffic
2023-06-22 05:00:00,922830,Birmingham A4540 Roadside,BIRR,,63.52083,31.25423,21.04373,15.21721,,18.975,9.269,,,,,1.9,357.3,12.0,52.476145,-1.874978,Urban Traffic
2023-06-22 06:00:00,922831,Birmingham A4540 Roadside,BIRR,,58.53881,29.04839,19.23315,21.15442,,18.725,9.127,,,,,1.5,356.7,12.1,52.476145,-1.874978,Urban Traffic
2023-06-22 07:00:00,922832,Birmingham A4540 Roadside,BIRR,,40.47896,23.29804,11.2051,35.87271,,19.5,8.42,,,,,1.1,351.9,14.2,52.476145,-1.874978,Urban Traffic
2023-06-22 08:00:00,922833,Birmingham A4540 Roadside,BIRR,,36.06779,21.61068,9.42869,54.18326,,15.675,7.288,,,,,1.5,43.2,18.8,52.476145,-1.874978,Urban Traffic
2023-06-22 09:00:00,922834,Birmingham A4540 Roadside,BIRR,,29.42509,19.99654,6.14914,61.96649,,15.2,7.665,,,,,1.4,74.5,21.0,52.476145,-1.874978,Urban Traffic
2023-06-22 10:00:00,922835,Birmingham A4540 Roadside,BIRR,,26.10374,16.099,6.52492,73.89079,,13.85,6.722,,,,,1.6,67.5,22.2,52.476145,-1.874978,Urban Traffic
2023-06-22 11:00:00,922836,Birmingham A4540 Roadside,BIRR,,59.88811,36.78815,15.0654,59.27229,,16.825,7.193,,,,,1.9,60.1,22.9,52.476145,-1.874978,Urban Traffic
2023-06-22 12:00:00,922837,Birmingham A4540 Roadside,BIRR,,57.18951,36.81336,13.28898,58.27444,,11.175,6.745,,,,,1.6,57.8,23.2,52.476145,-1.874978,Urban Traffic
2023-06-22 13:00:00,922838,Birmingham A4540 Roadside,BIRR,,45.77237,28.38192,11.34175,72.29423,,10.825,5.613,,,,,1.4,35.9,23.8,52.476145,-1.874978,Urban Traffic
2023-06-22 14:00:00,922839,Birmingham A4540 Roadside,BIRR,,49.66458,33.05984,10.82932,74.73897,,12.125,6.321,,,,,1.2,346.7,22.0,52.476145,-1.874978,Urban Traffic
2023-06-22 15:00:00,922840,Birmingham A4540 Roadside,BIRR,,35.65263,24.60027,7.20816,86.16435,,12.7,7.453,,,,,1.1,209.4,20.5,52.476145,-1.874978,Urban Traffic
2023-06-22 16:00:00,922841,Birmingham A4540 Roadside,BIRR,,26.88218,19.28696,4.95348,85.26628,,10.475,6.156,,,,,2.3,183.2,19.8,52.476145,-1.874978,Urban Traffic
2023-06-22 17:00:00,922842,Birmingham A4540 Roadside,BIRR,,16.45107,12.99393,2.25469,90.05596,,9.45,5.236,,,,,1.5,200.1,21.0,52.476145,-1.874978,Urban Traffic
2023-06-22 18:00:00,922843,Birmingham A4540 Roadside,BIRR,,20.08379,14.21714,3.82613,87.01252,,7.825,4.646,,,,,0.1,32.0,21.1,52.476145,-1.874978,Urban Traffic
2023-06-22 19:00:00,922844,Birmingham A4540 Roadside,BIRR,,36.43107,28.99299,4.85099,71.74542,,9.45,5.307,,,,,1.2,88.6,19.1,52.476145,-1.874978,Urban Traffic
2023-06-22 20:00:00,922845,Birmingham A4540 Roadside,BIRR,,34.7185,29.27089,3.55284,69.55015,,9.875,6.014,,,,,0.9,48.0,16.8,52.476145,-1.874978,Urban Traffic
2023-06-22 21:00:00,922846,Birmingham A4540 Roadside,BIRR,,71.77232,51.55331,13.18649,48.04648,,9.575,5.637,,,,,2.0,353.0,15.4,52.476145,-1.874978,Urban Traffic
2023-06-22 22:00:00,922847,Birmingham A4540 Roadside,BIRR,,57.55278,55.92898,1.05902,31.73163,,10.95,7.264,,,,,2.0,337.5,14.3,52.476145,-1.874978,Urban Traffic
2023-06-22 23:00:00,922848,Birmingham A4540 Roadside,BIRR,,107.89201,74.68255,21.65865,11.12603,,14.7,7.476,,,,,2.5,331.0,13.7,52.476145,-1.874978,Urban Traffic
2023-06-23 00:00:00,922849,Birmingham A4540 Roadside,BIRR,,92.47851,69.91601,14.71488,8.18237,,13.4,7.948,,,,,1.9,293.6,12.1,52.476145,-1.874978,Urban Traffic
2023-06-23 01:00:00,922850,Birmingham A4540 Roadside,BIRR,,42.43213,39.56816,1.86783,20.28962,,16.025,10.047,,,,,1.5,295.9,11.6,52.476145,-1.874978,Urban Traffic
2023-06-23 02:00:00,922851,Birmingham A4540 Roadside,BIRR,,33.58922,33.1701,0.27334,16.51442,,18.45,10.778,,,,,2.3,307.3,11.9,52.476145,-1.874978,Urban Traffic
2023-06-23 03:00:00,922852,Birmingham A4540 Roadside,BIRR,,48.90424,39.78843,5.94517,18.21076,,16.95,10.142,,,,,1.9,302.7,11.6,52.476145,-1.874978,Urban Traffic
2023-06-23 04:00:00,922853,Birmingham A4540 Roadside,BIRR,,76.31553,42.05268,22.34565,22.15227,,19.0,9.599,,,,,1.4,302.5,11.2,52.476145,-1.874978,Urban Traffic
2023-06-23 05:00:00,922854,Birmingham A4540 Roadside,BIRR,,101.13106,52.72299,31.57092,19.65765,,22.175,9.269,,,,,1.1,258.4,10.7,52.476145,-1.874978,Urban Traffic
2023-06-23 06:00:00,922855,Birmingham A4540 Roadside,BIRR,,121.68953,57.14544,42.09456,13.17162,,25.425,9.387,,,,,1.3,249.6,11.0,52.476145,-1.874978,Urban Traffic
2023-06-23 07:00:00,922856,Birmingham A4540 Roadside,BIRR,,103.46725,47.20073,36.69607,27.04174,,31.45,8.561,,,,,1.7,247.2,13.3,52.476145,-1.874978,Urban Traffic
2023-06-23 08:00:00,922857,Birmingham A4540 Roadside,BIRR,,75.69255,33.04734,27.81248,40.06368,,20.375,6.415,,,,,2.4,248.6,15.9,52.476145,-1.874978,Urban Traffic
2023-06-23 09:00:00,922858,Birmingham A4540 Roadside,BIRR,,63.80394,25.4023,25.0449,51.58885,,18.025,6.061,,,,,3.1,267.1,17.6,52.476145,-1.874978,Urban Traffic
2023-06-23 10:00:00,922859,Birmingham A4540 Roadside,BIRR,,46.61997,20.26795,17.18634,54.28304,,17.95,6.203,,,,,3.0,242.7,19.1,52.476145,-1.874978,Urban Traffic
2023-06-23 11:00:00,922860,Birmingham A4540 Roadside,BIRR,,50.09829,23.43194,17.39134,56.97724,,15.725,5.542,,,,,3.5,221.7,19.7,52.476145,-1.874978,Urban Traffic
2023-06-23 12:00:00,922861,Birmingham A4540 Roadside,BIRR,,58.09325,28.02157,19.61224,58.42412,,16.3,5.307,,,,,3.6,209.4,20.3,52.476145,-1.874978,Urban Traffic
2023-06-23 13:00:00,922862,Birmingham A4540 Roadside,BIRR,,51.44809,25.09608,17.18634,65.65853,,18.1,7.264,,,,,4.2,218.1,21.0,52.476145,-1.874978,Urban Traffic
2023-06-23 14:00:00,922863,Birmingham A4540 Roadside,BIRR,,62.81755,30.70267,20.94478,64.41122,,14.7,6.368,,,,,4.9,224.8,21.5,52.476145,-1.874978,Urban Traffic
2023-06-23 15:00:00,922864,Birmingham A4540 Roadside,BIRR,,57.98942,30.38006,18.00636,59.62154,,11.875,5.189,,,,,3.9,239.6,19.1,52.476145,-1.874978,Urban Traffic
2023-06-23 16:00:00,922865,Birmingham A4540 Roadside,BIRR,,67.43801,35.27074,20.97895,53.53465,,12.175,6.627,,,,,3.2,231.0,18.2,52.476145,-1.874978,Urban Traffic
2023-06-23 17:00:00,922866,Birmingham A4540 Roadside,BIRR,,74.80999,42.85228,20.84228,43.10712,,15.45,6.462,,,,,2.6,227.8,17.6,52.476145,-1.874978,Urban Traffic
2023-06-23 18:00:00,922867,Birmingham A4540 Roadside,BIRR,,98.11997,51.96466,30.10171,40.66239,,14.425,6.368,,,,,2.1,225.3,17.1,52.476145,-1.874978,Urban Traffic
2023-06-23 19:00:00,922868,Birmingham A4540 Roadside,BIRR,,98.58721,50.07436,31.63926,39.914,,16.125,6.392,,,,,2.6,204.0,16.9,52.476145,-1.874978,Urban Traffic
2023-06-23 20:00:00,922869,Birmingham A4540 Roadside,BIRR,,66.14013,36.12084,19.57807,48.09637,,14.6,6.274,,,,,3.2,216.5,17.0,52.476145,-1.874978,Urban Traffic
2023-06-23 21:00:00,922870,Birmingham A4540 Roadside,BIRR,,90.69608,50.40841,26.27494,32.97894,,16.625,6.321,,,,,3.3,219.7,15.8,52.476145,-1.874978,Urban Traffic
2023-06-23 22:00:00,922871,Birmingham A4540 Roadside,BIRR,,81.09174,43.00444,24.83989,33.97679,,12.6,5.401,,,,,3.2,231.5,15.4,52.476145,-1.874978,Urban Traffic
2023-06-23 23:00:00,922872,Birmingham A4540 Roadside,BIRR,,72.73338,35.22236,24.46405,29.98539,,13.725,5.047,,,,,2.9,241.8,14.6,52.476145,-1.874978,Urban Traffic
2023-06-24 00:00:00,922873,Birmingham A4540 Roadside,BIRR,,45.35618,25.16528,13.16816,37.12002,,12.9,5.354,,,,,3.2,225.7,14.6,52.476145,-1.874978,Urban Traffic
2023-06-24 01:00:00,922874,Birmingham A4540 Roadside,BIRR,,32.82264,18.08118,9.61413,40.97837,,11.625,5.354,,,,,3.2,224.7,14.2,52.476145,-1.874978,Urban Traffic
2023-06-24 02:00:00,922875,Birmingham A4540 Roadside,BIRR,,24.82472,15.70737,5.94618,39.06583,,11.475,5.542,,,,,3.6,229.3,14.0,52.476145,-1.874978,Urban Traffic
2023-06-24 03:00:00,922876,Birmingham A4540 Roadside,BIRR,,23.68216,14.82681,5.77531,39.01594,,12.625,5.896,,,,,3.1,232.5,13.8,52.476145,-1.874978,Urban Traffic
2023-06-24 04:00:00,922877,Birmingham A4540 Roadside,BIRR,,30.95299,16.3338,9.53439,33.87701,,15.025,6.792,,,,,3.3,245.4,14.1,52.476145,-1.874978,Urban Traffic
2023-06-24 05:00:00,922878,Birmingham A4540 Roadside,BIRR,,25.18826,14.02737,7.27894,37.66884,,13.925,6.486,,,,,3.1,228.7,14.1,52.476145,-1.874978,Urban Traffic
2023-06-24 06:00:00,922879,Birmingham A4540 Roadside,BIRR,,41.96312,17.49301,15.95899,34.5755,,12.65,6.085,,,,,3.4,219.0,14.4,52.476145,-1.874978,Urban Traffic
2023-06-24 07:00:00,922880,Birmingham A4540 Roadside,BIRR,,29.49883,13.56967,10.38872,37.46927,,11.4,5.637,,,,,3.7,219.6,14.9,52.476145,-1.874978,Urban Traffic
2023-06-24 08:00:00,922881,Birmingham A4540 Roadside,BIRR,,33.80939,13.53117,13.22512,37.2697,,10.575,5.094,,,,,3.8,220.8,15.9,52.476145,-1.874978,Urban Traffic
2023-06-24 09:00:00,922882,Birmingham A4540 Roadside,BIRR,,45.70241,18.82196,17.53097,35.62325,,13.075,5.684,,,,,3.9,233.4,18.4,52.476145,-1.874978,Urban Traffic
2023-06-24 10:00:00,922883,Birmingham A4540 Roadside,BIRR,,41.23603,16.39913,16.19821,40.5626,,41.6,7.5,,,,,4.0,238.3,21.3,52.476145,-1.874978,Urban Traffic
2023-06-24 11:00:00,922884,Birmingham A4540 Roadside,BIRR,,47.88366,20.21724,18.04357,47.49766,,8.4,4.057,,,,,4.0,231.0,22.5,52.476145,-1.874978,Urban Traffic
2023-06-24 12:00:00,922885,Birmingham A4540 Roadside,BIRR,,53.96,23.51646,19.85476,49.09422,,6.875,3.302,,,,,4.2,225.9,22.6,52.476145,-1.874978,Urban Traffic
2023-06-24 13:00:00,922886,Birmingham A4540 Roadside,BIRR,,65.02206,29.18147,23.37462,47.94669,,7.575,3.585,,,,,3.9,230.9,22.8,52.476145,-1.874978,Urban Traffic
2023-06-24 14:00:00,922887,Birmingham A4540 Roadside,BIRR,,76.8112,38.35069,25.0833,44.35443,,5.575,3.208,,,,,3.5,234.8,23.5,52.476145,-1.874978,Urban Traffic
2023-06-24 15:00:00,922888,Birmingham A4540 Roadside,BIRR,,41.54764,18.96388,14.72875,53.63444,,10.4,3.774,,,,,3.5,226.4,23.7,52.476145,-1.874978,Urban Traffic
2023-06-24 16:00:00,922889,Birmingham A4540 Roadside,BIRR,,59.88054,26.39788,21.83682,47.44777,,7.65,3.703,,,,,3.4,220.1,23.4,52.476145,-1.874978,Urban Traffic
2023-06-24 17:00:00,922890,Birmingham A4540 Roadside,BIRR,,68.242,31.98222,23.64801,46.79917,,6.025,3.585,,,,,2.8,213.2,23.0,52.476145,-1.874978,Urban Traffic
2023-06-24 18:00:00,922891,Birmingham A4540 Roadside,BIRR,,78.83665,42.68167,23.57967,35.57335,,9.45,4.458,,,,,2.4,199.5,22.3,52.476145,-1.874978,Urban Traffic
2023-06-24 19:00:00,922892,Birmingham A4540 Roadside,BIRR,,46.42949,31.33872,9.84195,43.45637,,8.275,4.575,,,,,2.1,170.4,20.4,52.476145,-1.874978,Urban Traffic
2023-06-24 20:00:00,922893,Birmingham A4540 Roadside,BIRR,,22.5396,21.17723,0.88851,44.00519,,7.825,4.764,,,,,2.8,152.9,18.6,52.476145,-1.874978,Urban Traffic
2023-06-24 21:00:00,922894,Birmingham A4540 Roadside,BIRR,,54.37548,41.85223,8.16745,22.45163,,11.475,6.651,,,,,3.0,164.4,18.1,52.476145,-1.874978,Urban Traffic
2023-06-24 22:00:00,922895,Birmingham A4540 Roadside,BIRR,,86.8865,49.15957,24.60487,17.36259,,14.775,7.901,,,,,3.0,175.4,17.4,52.476145,-1.874978,Urban Traffic
2023-06-24 23:00:00,922896,Birmingham A4540 Roadside,BIRR,,94.62475,46.41811,31.43955,12.42323,,16.3,6.297,,,,,3.0,191.1,16.5,52.476145,-1.874978,Urban Traffic
2023-06-25 00:00:00,922897,Birmingham A4540 Roadside,BIRR,,83.54167,41.75553,27.25221,15.1008,,11.725,4.929,,,,,2.5,176.8,15.6,52.476145,-1.874978,Urban Traffic
2023-06-25 01:00:00,922898,Birmingham A4540 Roadside,BIRR,,14.40851,13.08086,0.86587,33.12862,,5.7,3.797,,,,,2.7,180.1,15.3,52.476145,-1.874978,Urban Traffic
2023-06-25 02:00:00,922899,Birmingham A4540 Roadside,BIRR,,33.35432,25.17877,5.33195,19.85722,,7.7,4.127,,,,,2.9,173.8,14.6,52.476145,-1.874978,Urban Traffic
2023-06-25 03:00:00,922900,Birmingham A4540 Roadside,BIRR,,15.37832,13.49165,1.23045,27.64045,,6.275,3.844,,,,,3.2,171.6,13.8,52.476145,-1.874978,Urban Traffic
2023-06-25 04:00:00,922901,Birmingham A4540 Roadside,BIRR,,14.91073,12.5,1.57224,29.73593,,6.15,3.561,,,,,3.8,169.8,14.9,52.476145,-1.874978,Urban Traffic
2023-06-25 05:00:00,922902,Birmingham A4540 Roadside,BIRR,,12.15718,8.64589,2.29001,35.47357,,4.975,2.807,,,,,5.0,176.7,17.3,52.476145,-1.874978,Urban Traffic
2023-06-25 06:00:00,922903,Birmingham A4540 Roadside,BIRR,,12.31304,8.01564,2.80269,45.85121,,5.975,2.83,,,,,4.5,184.6,18.8,52.476145,-1.874978,Urban Traffic
2023-06-25 07:00:00,922904,Birmingham A4540 Roadside,BIRR,,18.13187,10.27076,5.12688,54.73207,,6.925,3.042,,,,,4.5,193.2,20.6,52.476145,-1.874978,Urban Traffic
2023-06-25 08:00:00,922905,Birmingham A4540 Roadside,BIRR,,28.2109,15.84276,8.06629,60.07057,,10.275,4.033,,,,,4.7,203.9,22.3,52.476145,-1.874978,Urban Traffic
2023-06-25 09:00:00,922906,Birmingham A4540 Roadside,BIRR,,30.341,18.49694,7.7245,71.24649,,11.8,4.552,,,,,4.8,208.3,23.6,52.476145,-1.874978,Urban Traffic
2023-06-25 10:00:00,922907,Birmingham A4540 Roadside,BIRR,,37.14695,23.9927,8.57898,81.37467,,15.4,5.33,,,,,5.1,212.1,24.4,52.476145,-1.874978,Urban Traffic
2023-06-25 11:00:00,922908,Birmingham A4540 Roadside,BIRR,,39.53682,25.28202,9.29674,98.4379,,18.05,6.156,,,,,5.7,217.0,24.8,52.476145,-1.874978,Urban Traffic
2023-06-25 12:00:00,922909,Birmingham A4540 Roadside,BIRR,,36.88718,22.31793,9.50182,109.71361,,22.1,6.887,,,,,6.1,225.8,24.8,52.476145,-1.874978,Urban Traffic
2023-06-25 13:00:00,922910,Birmingham A4540 Roadside,BIRR,,38.13407,25.76593,8.06629,111.55963,,26.475,7.311,,,,,6.1,226.6,24.4,52.476145,-1.874978,Urban Traffic
2023-06-25 14:00:00,922911,Birmingham A4540 Roadside,BIRR,,30.70468,17.49803,8.61316,112.15834,,39.225,8.467,,,,,6.0,232.0,24.2,52.476145,-1.874978,Urban Traffic
2023-06-25 15:00:00,922912,Birmingham A4540 Roadside,BIRR,,39.01728,20.93675,11.79182,94.69597,,24.875,7.736,,,,,6.1,240.8,23.5,52.476145,-1.874978,Urban Traffic
2023-06-25 16:00:00,922913,Birmingham A4540 Roadside,BIRR,,28.00309,14.90124,8.5448,78.63058,,15.6,5.472,,,,,6.2,257.1,22.3,52.476145,-1.874978,Urban Traffic
2023-06-25 17:00:00,922914,Birmingham A4540 Roadside,BIRR,,30.49687,16.03243,9.43346,65.90799,,13.225,4.41,,,,,5.5,263.7,20.9,52.476145,-1.874978,Urban Traffic
2023-06-25 18:00:00,922915,Birmingham A4540 Roadside,BIRR,,29.09411,15.25857,9.02331,69.69982,,10.675,3.255,,,,,3.8,282.7,19.2,52.476145,-1.874978,Urban Traffic
2023-06-25 19:00:00,922916,Birmingham A4540 Roadside,BIRR,,27.84722,16.37001,7.48524,73.04262,,11.275,2.854,,,,,3.3,289.2,16.9,52.476145,-1.874978,Urban Traffic
2023-06-25 20:00:00,922917,Birmingham A4540 Roadside,BIRR,,32.21134,18.06135,9.22838,73.14241,,8.975,2.689,,,,,3.3,287.5,15.2,52.476145,-1.874978,Urban Traffic
2023-06-25 21:00:00,922918,Birmingham A4540 Roadside,BIRR,,31.58789,17.28068,9.33092,73.04262,,7.9,2.807,,,,,4.3,273.0,14.2,52.476145,-1.874978,Urban Traffic
2023-06-25 22:00:00,922919,Birmingham A4540 Roadside,BIRR,,27.95113,16.26429,7.62196,71.74542,,7.925,2.83,,,,,4.2,267.7,13.8,52.476145,-1.874978,Urban Traffic
2023-06-25 23:00:00,922920,Birmingham A4540 Roadside,BIRR,,19.84634,11.19913,5.63957,71.39617,,9.9,3.491,,,,,3.6,269.5,13.0,52.476145,-1.874978,Urban Traffic
2023-06-26 00:00:00,922921,Birmingham A4540 Roadside,BIRR,,21.20498,11.63029,6.24445,67.52118,,10.525,3.986,,,,,3.4,269.0,11.6,52.476145,-1.874978,Urban Traffic
2023-06-26 01:00:00,922922,Birmingham A4540 Roadside,BIRR,,10.81038,6.40742,2.87154,69.11774,,10.675,4.057,,,,,3.3,268.2,11.0,52.476145,-1.874978,Urban Traffic
2023-06-26 02:00:00,922923,Birmingham A4540 Roadside,BIRR,,14.76033,8.68005,3.96546,63.2138,,8.825,3.868,,,,,3.4,269.3,10.6,52.476145,-1.874978,Urban Traffic
2023-06-26 03:00:00,922924,Birmingham A4540 Roadside,BIRR,,23.02404,14.84711,5.33285,52.93594,,8.475,3.939,,,,,3.2,276.9,10.1,52.476145,-1.874978,Urban Traffic
2023-06-26 04:00:00,922925,Birmingham A4540 Roadside,BIRR,,40.90275,22.295,12.13566,41.80992,,31.05,6.91,,,,,3.6,280.2,10.7,52.476145,-1.874978,Urban Traffic
2023-06-26 05:00:00,922926,Birmingham A4540 Roadside,BIRR,,66.83727,31.92809,22.76718,33.62755,,16.975,4.599,,,,,3.5,280.5,12.2,52.476145,-1.874978,Urban Traffic
2023-06-26 06:00:00,922927,Birmingham A4540 Roadside,BIRR,,58.15778,25.39766,21.3656,38.6168,,17.6,4.788,,,,,3.5,281.6,13.6,52.476145,-1.874978,Urban Traffic
2023-06-26 07:00:00,922928,Birmingham A4540 Roadside,BIRR,,59.45711,25.54383,22.11766,43.20691,,13.625,4.481,,,,,3.6,279.8,15.4,52.476145,-1.874978,Urban Traffic
2023-06-26 08:00:00,922929,Birmingham A4540 Roadside,BIRR,,57.48213,22.4157,22.86973,47.59745,,18.575,5.307,,,,,4.0,275.1,17.0,52.476145,-1.874978,Urban Traffic
2023-06-26 09:00:00,922930,Birmingham A4540 Roadside,BIRR,,39.6554,17.53576,14.42605,51.78842,,20.275,5.354,,,,,4.9,283.0,18.6,52.476145,-1.874978,Urban Traffic
2023-06-26 10:00:00,922931,Birmingham A4540 Roadside,BIRR,,48.80264,19.97374,18.80172,54.43272,,14.8,3.986,,,,,5.1,287.2,18.9,52.476145,-1.874978,Urban Traffic
2023-06-26 11:00:00,922932,Birmingham A4540 Roadside,BIRR,,52.18089,18.32003,22.08348,55.33078,,13.6,3.821,,,,,5.2,282.7,18.9,52.476145,-1.874978,Urban Traffic
2023-06-26 12:00:00,922933,Birmingham A4540 Roadside,BIRR,,52.28483,22.25035,19.58798,59.32218,,12.7,3.42,,,,,6.0,281.6,19.1,52.476145,-1.874978,Urban Traffic
2023-06-26 13:00:00,922934,Birmingham A4540 Roadside,BIRR,,56.28676,26.61919,19.34868,59.37208,,12.6,3.278,,,,,6.2,280.4,19.4,52.476145,-1.874978,Urban Traffic
2023-06-26 14:00:00,922935,Birmingham A4540 Roadside,BIRR,,54.20784,27.68524,17.29759,61.8667,,13.65,3.302,,,,,5.8,280.3,19.3,52.476145,-1.874978,Urban Traffic
2023-06-26 15:00:00,922936,Birmingham A4540 Roadside,BIRR,,54.88349,25.26833,19.3145,60.02068,,10.65,3.443,,,,,5.3,279.7,19.0,52.476145,-1.874978,Urban Traffic
2023-06-26 16:00:00,922937,Birmingham A4540 Roadside,BIRR,,50.98551,25.09191,16.88737,58.62369,,8.625,2.925,,,,,4.9,283.1,18.4,52.476145,-1.874978,Urban Traffic
2023-06-26 17:00:00,922938,Birmingham A4540 Roadside,BIRR,,41.42248,18.35935,15.04138,59.92089,,8.6,2.901,,,,,4.6,284.8,17.6,52.476145,-1.874978,Urban Traffic
2023-06-26 18:00:00,922939,Birmingham A4540 Roadside,BIRR,,39.4475,21.78325,11.52033,58.07487,,11.875,4.552,,,,,3.4,281.0,16.6,52.476145,-1.874978,Urban Traffic
2023-06-26 19:00:00,922940,Birmingham A4540 Roadside,BIRR,,46.41189,24.86883,14.05002,51.78842,,12.225,4.575,,,,,2.6,273.6,14.6,52.476145,-1.874978,Urban Traffic
2023-06-26 20:00:00,922941,Birmingham A4540 Roadside,BIRR,,53.22035,27.85091,16.54552,47.94669,,14.15,5.212,,,,,2.4,273.2,13.1,52.476145,-1.874978,Urban Traffic
2023-06-26 21:00:00,922942,Birmingham A4540 Roadside,BIRR,,46.87964,28.79606,11.79381,47.64734,,12.825,4.67,,,,,2.4,268.7,12.1,52.476145,-1.874978,Urban Traffic
2023-06-26 22:00:00,922943,Birmingham A4540 Roadside,BIRR,,41.31853,26.013,9.98201,45.30239,,15.825,5.142,,,,,2.5,274.6,11.5,52.476145,-1.874978,Urban Traffic
2023-06-26 23:00:00,922944,Birmingham A4540 Roadside,BIRR,,34.35415,20.25419,9.19575,53.68433,,12.625,5.024,,,,,2.8,268.0,11.3,52.476145,-1.874978,Urban Traffic
2023-06-27 00:00:00,922945,Birmingham A4540 Roadside,BIRR,,23.15387,14.90566,5.37934,55.61351,,13.65,5.236,,,,,2.4,251.1,10.7,52.476145,-1.874978,Urban Traffic
2023-06-27 01:00:00,922946,Birmingham A4540 Roadside,BIRR,,24.05507,16.08646,5.19699,45.23587,,13.15,5.425,,,,,2.5,252.7,10.2,52.476145,-1.874978,Urban Traffic
2023-06-27 02:00:00,922947,Birmingham A4540 Roadside,BIRR,,24.85228,14.36727,6.83814,47.19831,,12.9,5.33,,,,,2.7,250.1,10.0,52.476145,-1.874978,Urban Traffic
2023-06-27 03:00:00,922948,Birmingham A4540 Roadside,BIRR,,32.96307,19.22771,8.95797,39.71443,,14.925,5.354,,,,,2.7,252.2,9.7,52.476145,-1.874978,Urban Traffic
2023-06-27 04:00:00,922949,Birmingham A4540 Roadside,BIRR,,64.88629,30.81002,22.22397,29.83572,,18.775,6.226,,,,,3.1,254.2,10.0,52.476145,-1.874978,Urban Traffic
2023-06-27 05:00:00,922950,Birmingham A4540 Roadside,BIRR,,82.82361,36.89928,29.95107,30.03529,,21.825,6.722,,,,,2.8,253.0,9.9,52.476145,-1.874978,Urban Traffic
2023-06-27 06:00:00,922951,Birmingham A4540 Roadside,BIRR,,96.96549,38.19703,38.32779,27.88991,,31.925,8.844,,,,,2.7,245.9,11.1,52.476145,-1.874978,Urban Traffic
2023-06-27 07:00:00,922952,Birmingham A4540 Roadside,BIRR,,89.84255,37.67965,34.01976,28.53851,,29.4,8.255,,,,,3.2,229.3,12.5,52.476145,-1.874978,Urban Traffic
2023-06-27 08:00:00,922953,Birmingham A4540 Roadside,BIRR,,92.80611,36.6589,36.61826,31.43228,,32.925,9.269,,,,,3.4,228.3,15.0,52.476145,-1.874978,Urban Traffic
2023-06-27 09:00:00,922954,Birmingham A4540 Roadside,BIRR,,86.30708,33.82963,34.22491,35.22411,,26.7,7.877,,,,,4.4,232.3,17.3,52.476145,-1.874978,Urban Traffic
2023-06-27 10:00:00,922955,Birmingham A4540 Roadside,BIRR,,69.20164,30.09257,25.50627,41.76002,,25.5,7.712,,,,,4.2,236.0,16.7,52.476145,-1.874978,Urban Traffic
2023-06-27 11:00:00,922956,Birmingham A4540 Roadside,BIRR,,62.59863,27.84083,22.66844,44.65379,,24.525,7.948,,,,,5.2,228.6,19.3,52.476145,-1.874978,Urban Traffic
2023-06-27 12:00:00,922957,Birmingham A4540 Roadside,BIRR,,76.32458,31.7633,29.06211,42.50841,,25.2,8.514,,,,,5.3,229.0,17.8,52.476145,-1.874978,Urban Traffic
2023-06-27 13:00:00,922958,Birmingham A4540 Roadside,BIRR,,78.92419,39.71027,25.57466,43.65594,,16.65,6.84,,,,,5.2,230.2,17.0,52.476145,-1.874978,Urban Traffic
2023-06-27 14:00:00,922959,Birmingham A4540 Roadside,BIRR,,66.75801,29.95564,24.00188,46.5497,,16.825,6.439,,,,,5.5,229.0,19.0,52.476145,-1.874978,Urban Traffic
2023-06-27 15:00:00,922960,Birmingham A4540 Roadside,BIRR,,66.49805,33.67998,21.40339,48.04648,,17.5,7.689,,,,,4.9,231.7,18.1,52.476145,-1.874978,Urban Traffic
2023-06-27 16:00:00,922961,Birmingham A4540 Roadside,BIRR,,84.69533,39.24282,29.64335,43.05723,,23.175,9.316,,,,,5.0,230.1,18.2,52.476145,-1.874978,Urban Traffic
2023-06-27 17:00:00,922962,Birmingham A4540 Roadside,BIRR,,92.2342,39.65189,34.29329,35.67314,,15.425,9.34,,,,,5.1,226.7,18.8,52.476145,-1.874978,Urban Traffic
2023-06-27 18:00:00,922963,Birmingham A4540 Roadside,BIRR,,119.53011,53.7367,42.90935,27.79012,,24.025,12.146,,,,,4.2,226.8,17.8,52.476145,-1.874978,Urban Traffic
